640	658037.98	5733998.92
641	658038.32	5734000.89
642	658038.67	5734002.86
643	658039.01	5734004.83
644	658039.36	5734006.80
645	658039.70	5734008.77
646	658040.04	5734010.74
647	658040.39	5734012.71
648	658040.73	5734014.68
649	658041.08	5734016.65
650	658041.42	5734018.62
651	658041.76	5734020.59
652	658042.11	5734022.56
653	658042.45	5734024.53
654	658042.79	5734026.50
655	658043.14	5734028.47
656	658043.48	5734030.44
657	658043.83	5734032.41
658	658044.17	5734034.39
659	658044.51	5734036.36
660	658044.86	5734038.33
661	658045.20	5734040.30
662	658045.55	5734042.27
663	658045.89	5734044.24
664	658046.23	5734046.21
665	658046.58	5734048.18
666	658046.92	5734050.15
667	658047.27	5734052.12
668	658047.61	5734054.09
669	658047.95	5734056.06
670	658048.30	5734058.03
671	658048.64	5734060.00
672	658048.99	5734061.97
673	658049.33	5734063.94
674	658049.67	5734065.91
675	658050.02	5734067.88
676	658050.36	5734069.85
677	658050.70	5734071.82
678	658051.05	5734073.79
679	658051.39	5734075.76
680	658051.74	5734077.73
681	658052.08	5734079.70
682	658052.42	5734081.67
683	658052.77	5734083.64
684	658053.11	5734085.61
685	658053.46	5734087.58
686	658053.80	5734089.55
687	658054.14	5734091.52
688	658054.49	5734093.49
689	658054.83	5734095.46
690	658055.18	5734097.43
691	658055.52	5734099.40
692	658055.86	5734101.37
693	658056.21	5734103.34
694	658056.55	5734105.31
695	658056.90	5734107.28
696	658057.24	5734109.25
697	658057.58	5734111.22
698	658057.93	5734113.19
699	658058.27	5734115.16
700	658058.61	5734117.13
701	658058.96	5734119.10
702	658059.30	5734121.07
703	658059.65	5734123.04
704	658059.99	5734125.01
705	658060.33	5734126.98
706	658060.68	5734128.96
707	658061.02	5734130.93
708	658061.37	5734132.90
709	658061.71	5734134.87
710	658062.05	5734136.84
711	658062.40	5734138.81
712	658062.74	5734140.78
713	658063.09	5734142.75
714	658063.43	5734144.72
715	658063.77	5734146.69
716	658064.12	5734148.66
717	658064.46	5734150.63
718	658064.81	5734152.60
719	658065.15	5734154.57
720	658065.49	5734156.54
721	658065.84	5734158.51
722	658066.18	5734160.48
723	658066.52	5734162.45
724	658066.87	5734164.42
725	658067.21	5734166.39
726	658067.56	5734168.36
727	658067.90	5734170.33
728	658068.24	5734172.30
729	658068.59	5734174.27
730	658068.93	5734176.24
731	658069.28	5734178.21
732	658069.62	5734180.18
733	658069.96	5734182.15
734	658070.31	5734184.12
735	658070.65	5734186.09
736	658071.00	5734188.06
737	658071.34	5734190.03
738	658071.68	5734192.00
739	658072.03	5734193.97
740	658072.37	5734195.94
741	658072.72	5734197.91
742	658073.06	5734199.88
743	658073.40	5734201.85
744	658073.75	5734203.82
745	658074.09	5734205.79
746	658074.44	5734207.76
747	658074.78	5734209.73
748	658075.12	5734211.70
749	658075.47	5734213.67
750	658075.81	5734215.64
751	658076.15	5734217.61
752	658076.50	5734219.58
753	658076.84	5734221.55
754	658077.19	5734223.53
755	658077.53	5734225.50
756	658077.87	5734227.47
757	658078.22	5734229.44
758	658078.56	5734231.41
759	658078.91	5734233.38
760	658079.25	5734235.35
761	658079.59	5734237.32
762	658079.94	5734239.29
763	658080.28	5734241.26
764	658080.63	5734243.23
765	658080.97	5734245.20
766	658081.31	5734247.17
767	658081.66	5734249.14
768	658082.00	5734251.11
769	658082.35	5734253.08
770	658082.69	5734255.05
771	658083.03	5734257.02
772	658083.38	5734258.99
773	658083.72	5734260.96
774	658084.06	5734262.93
775	658084.41	5734264.90
776	658084.75	5734266.87
777	658085.10	5734268.84
778	658085.44	5734270.81
779	658085.78	5734272.78
780	658086.13	5734274.75
781	658086.47	5734276.72
782	658086.82	5734278.69
783	658087.16	5734280.66
784	658087.50	5734282.63
785	658087.85	5734284.60
786	658088.19	5734286.57
787	658088.54	5734288.54
788	658088.88	5734290.51
789	658089.22	5734292.48
790	658089.57	5734294.45
791	658089.91	5734296.42
792	658090.26	5734298.39
793	658090.60	5734300.36
794	658090.94	5734302.33
795	658091.29	5734304.30
796	658091.63	5734306.27
797	658091.97	5734308.24
798	658092.32	5734310.21
799	658092.66	5734312.18
800	658093.01	5734314.15
801	658093.35	5734316.12
802	658093.69	5734318.10
803	658094.04	5734320.07
804	658094.38	5734322.04
805	658094.73	5734324.01
